"User_ID","Pages_Viewed","Time_Spent_Minutes","Conversion"
316,500,180,"No"
141,95,106,"No"
991,239,26,"Yes"
112,378,930,"No"
525,407,191,"No"
637,188,867,"No"
662,5,612,"No"
453,196,183,"No"
663,110,190,"No"
316,56,144,"No"
917,277,163,"No"
637,426,618,"No"
836,378,382,"Yes"
980,287,355,"No"
36,288,821,"No"
401,250,18,"No"
374,213,2,"No"
562,138,401,"Yes"
469,49,666,"Yes"
848,369,126,"No"
964,438,919,"No"
207,129,318,"No"
709,471,549,"Yes"
391,167,977,"Yes"
614,328,952,"No"
74,28,9,"Yes"
573,57,331,"Yes"
633,352,946,"No"
1,452,981,"No"
369,400,718,"Yes"
732,373,188,"Yes"
247,437,641,"No"
677,197,881,"Yes"
886,426,802,"No"
969,157,46,"Yes"
465,307,1000,"No"
349,495,161,"Yes"
800,306,844,"Yes"
524,147,44,"No"
853,77,549,"No"
763,31,751,"No"
109,34,925,"Yes"
769,421,840,"Yes"
498,267,645,"No"
325,78,913,"Yes"
198,457,962,"No"
808,210,199,"Yes"
114,159,32,"No"
891,230,703,"Yes"
600,8,470,"No"
653,216,63,"Yes"
693,484,923,"No"
685,333,880,"No"
499,363,73,"No"
893,408,613,"Yes"
903,168,317,"Yes"
747,453,21,"No"
479,430,550,"No"
347,305,574,"Yes"
147,306,18,"Yes"
830,224,341,"Yes"
424,342,695,"Yes"
758,343,456,"No"
448,171,377,"Yes"
110,264,766,"No"
204,36,1000,"No"
320,55,338,"Yes"
327,290,526,"Yes"
233,136,850,"No"
894,321,807,"No"
851,371,726,"No"
888,6,983,"Yes"
445,159,616,"No"
301,109,545,"No"
924,492,126,"No"
78,38,883,"Yes"
669,202,608,"No"
743,217,226,"No"
15,20,873,"Yes"
359,397,979,"Yes"
321,137,566,"No"
837,85,693,"No"
858,179,810,"Yes"
674,203,20,"Yes"
278,424,984,"Yes"
759,346,366,"Yes"
335,476,171,"Yes"
996,127,808,"Yes"
290,345,42,"No"
824,216,666,"No"
238,42,855,"No"
504,239,646,"Yes"
198,478,632,"Yes"
57,226,426,"Yes"
481,326,251,"No"
193,270,918,"Yes"
492,89,446,"Yes"
585,157,776,"No"
151,435,307,"Yes"
396,233,181,"Yes"
272,42,839,"Yes"
392,92,707,"Yes"
852,234,397,"No"
367,260,879,"Yes"
724,324,803,"No"
999,328,939,"Yes"
442,132,761,"No"
259,409,137,"No"
814,190,550,"No"
440,410,140,"Yes"
338,476,915,"No"
193,483,803,"Yes"
399,262,517,"No"
212,387,865,"Yes"
962,191,421,"Yes"
661,229,942,"No"
535,245,763,"Yes"
99,336,615,"Yes"
360,468,170,"No"
727,60,799,"Yes"
503,249,438,"Yes"
343,314,450,"Yes"
963,487,398,"Yes"
82,395,69,"No"
445,307,724,"Yes"
784,471,320,"Yes"
530,427,623,"No"
267,152,414,"No"
436,219,125,"No"
586,66,720,"No"
879,473,246,"Yes"
834,442,379,"No"
811,155,617,"No"
354,33,880,"Yes"
84,341,646,"No"
329,278,695,"No"
443,289,750,"Yes"
414,264,648,"Yes"
965,130,471,"No"
618,409,666,"No"
762,166,321,"Yes"
665,328,900,"Yes"
73,16,751,"No"
705,156,369,"Yes"
908,219,26,"No"
804,426,827,"No"
608,438,309,"No"
330,378,434,"No"
913,352,249,"No"
727,67,649,"No"
581,458,302,"Yes"
20,36,395,"No"
392,82,77,"No"
116,391,753,"Yes"
528,430,765,"No"
591,289,980,"Yes"
644,141,979,"No"
877,169,749,"Yes"
644,471,461,"No"
446,213,609,"Yes"
559,261,873,"Yes"
15,317,940,"Yes"
421,14,951,"Yes"
505,130,252,"No"
226,45,427,"Yes"
241,147,172,"Yes"
402,308,227,"Yes"
61,155,673,"No"
470,4,906,"No"
300,13,684,"No"
748,244,169,"No"
796,237,765,"No"
811,398,171,"No"
627,491,487,"No"
923,431,659,"No"
179,19,943,"No"
17,102,308,"No"
100,179,786,"Yes"
895,161,394,"Yes"
382,42,648,"No"
707,171,376,"Yes"
126,34,730,"Yes"
522,335,290,"Yes"
384,257,318,"Yes"
985,43,592,"Yes"
184,163,122,"No"
449,290,889,"Yes"
991,287,354,"Yes"
385,244,525,"No"
929,145,951,"No"
679,220,568,"Yes"
281,444,485,"Yes"
816,13,772,"No"
998,135,340,"Yes"
228,186,605,"Yes"
564,433,938,"Yes"
504,54,821,"Yes"
820,104,134,"No"
494,26,575,"Yes"
217,15,304,"No"
908,293,759,"Yes"
276,312,142,"Yes"
454,321,56,"Yes"
474,380,83,"Yes"
211,8,989,"Yes"
521,477,484,"Yes"
379,165,259,"Yes"
721,328,322,"Yes"
404,186,879,"Yes"
82,321,663,"Yes"
195,367,569,"No"
495,427,636,"Yes"
760,198,227,"No"
933,394,163,"No"
89,210,318,"No"
623,328,948,"No"
927,391,875,"No"
936,194,522,"Yes"
20,362,839,"No"
897,293,230,"Yes"
324,255,519,"Yes"
803,208,218,"No"
269,222,94,"Yes"
759,129,674,"No"
903,365,475,"Yes"
188,402,410,"No"
356,393,404,"Yes"
735,100,41,"Yes"
341,333,161,"No"
786,145,404,"No"
308,70,126,"Yes"
152,289,898,"Yes"
527,137,833,"No"
530,187,726,"Yes"
679,264,355,"Yes"
980,441,650,"Yes"
197,162,357,"Yes"
573,261,619,"Yes"
839,48,214,"Yes"
562,187,712,"Yes"
142,62,335,"Yes"
256,114,956,"Yes"
878,284,559,"Yes"
834,218,47,"Yes"
472,263,103,"Yes"
397,369,455,"Yes"
977,28,904,"No"
367,76,656,"Yes"
315,373,741,"Yes"
278,12,982,"Yes"
354,85,867,"No"
285,5,399,"No"
125,40,42,"Yes"
236,112,670,"Yes"
105,303,722,"No"
882,462,595,"No"
604,274,879,"No"
632,270,323,"No"
514,313,730,"Yes"
255,115,64,"No"
411,53,653,"No"
777,230,672,"No"
38,274,196,"No"
19,458,455,"Yes"
561,296,33,"No"
705,242,218,"No"
626,409,764,"Yes"
991,411,617,"No"
183,314,568,"Yes"
515,403,537,"Yes"
295,463,302,"Yes"
940,289,649,"No"
983,144,470,"No"
920,324,794,"No"
795,450,250,"No"
33,132,463,"No"
780,284,655,"Yes"
646,138,644,"Yes"
935,479,627,"Yes"
459,456,265,"No"
636,358,150,"No"
167,8,680,"Yes"
666,478,447,"Yes"
190,230,486,"Yes"
856,313,618,"No"
271,468,276,"No"
181,28,330,"Yes"
936,138,731,"Yes"
33,356,626,"No"
679,362,346,"No"
340,446,329,"Yes"
226,250,659,"No"
539,216,185,"Yes"
343,156,445,"No"
73,428,398,"No"
628,50,849,"Yes"
433,312,637,"No"
334,187,784,"No"
182,70,569,"Yes"
643,462,540,"Yes"
436,264,80,"No"
274,274,908,"No"
242,387,374,"No"
405,446,473,"Yes"
104,312,430,"No"
216,389,593,"Yes"
428,426,674,"Yes"
833,210,536,"No"
588,93,556,"Yes"
890,79,386,"Yes"
286,344,318,"No"
417,82,156,"Yes"
965,267,990,"No"
621,45,645,"No"
345,30,640,"Yes"
589,375,30,"Yes"
412,114,304,"Yes"
635,341,385,"Yes"
403,415,818,"Yes"
709,113,577,"Yes"
159,196,510,"Yes"
131,397,614,"No"
586,360,614,"No"
462,453,297,"No"
709,456,494,"No"
667,224,979,"No"
733,331,328,"No"
662,228,664,"Yes"
903,95,810,"No"
458,411,986,"No"
502,1,261,"Yes"
10,253,637,"No"
596,106,590,"Yes"
395,149,644,"No"
365,133,448,"No"
694,183,455,"No"
309,279,584,"No"
497,60,490,"No"
802,45,854,"Yes"
565,309,714,"No"
685,464,5,"Yes"
203,135,694,"Yes"
377,277,30,"Yes"
203,128,253,"Yes"
367,354,95,"Yes"
546,55,571,"No"
960,323,192,"No"
430,472,623,"Yes"
431,215,926,"Yes"
44,140,612,"Yes"
787,204,831,"No"
527,85,958,"Yes"
851,196,51,"No"
875,101,285,"Yes"
208,394,467,"No"
483,173,596,"No"
505,425,227,"No"
855,123,747,"No"
336,248,563,"No"
941,467,437,"No"
807,268,844,"No"
910,39,549,"Yes"
533,54,380,"Yes"
379,85,739,"Yes"
137,401,760,"Yes"
809,5,175,"Yes"
709,473,201,"No"
430,454,91,"Yes"
2,283,680,"Yes"
543,174,66,"Yes"
947,46,631,"No"
381,497,357,"Yes"
974,316,465,"Yes"
60,135,956,"No"
924,491,592,"Yes"
512,61,720,"No"
831,85,826,"No"
786,362,497,"No"
756,271,809,"Yes"
825,190,210,"No"
885,450,880,"No"
226,88,448,"Yes"
708,4,895,"Yes"
516,127,696,"Yes"
491,75,563,"No"
780,310,465,"No"
371,483,504,"Yes"
725,68,501,"Yes"
287,443,60,"Yes"
229,298,149,"Yes"
200,25,861,"No"
146,292,288,"No"
26,40,42,"No"
921,63,608,"Yes"
592,462,697,"No"
267,33,18,"Yes"
718,460,536,"No"
534,111,818,"Yes"
776,298,994,"Yes"
188,386,507,"Yes"
436,490,583,"No"
252,189,645,"No"
513,94,801,"Yes"
933,4,437,"Yes"
224,328,60,"Yes"
107,54,542,"Yes"
721,75,128,"Yes"
48,103,86,"Yes"
626,389,383,"Yes"
178,465,383,"No"
646,316,471,"Yes"
771,219,189,"Yes"
831,494,447,"No"
69,109,134,"Yes"
911,241,997,"Yes"
794,220,944,"No"
412,319,765,"Yes"
161,171,774,"No"
900,467,977,"No"
640,217,112,"No"
59,263,615,"Yes"
93,120,507,"No"
899,382,261,"No"
866,293,998,"Yes"
90,432,920,"Yes"
346,169,44,"No"
27,26,770,"No"
509,500,859,"No"
431,468,78,"Yes"
152,13,478,"No"
615,149,815,"No"
382,200,509,"No"
798,216,177,"Yes"
664,118,700,"No"
155,224,537,"No"
559,232,738,"No"
964,51,86,"No"
785,61,600,"Yes"
361,138,514,"No"
743,451,286,"No"
86,138,304,"No"
675,273,796,"No"
224,474,447,"Yes"
236,368,932,"Yes"
391,499,837,"Yes"
930,461,173,"No"
664,180,173,"No"
964,76,702,"No"
989,133,361,"Yes"
921,367,669,"Yes"
894,292,141,"Yes"
735,385,763,"Yes"
846,311,504,"Yes"
416,243,590,"Yes"
585,376,445,"No"
534,19,228,"No"
443,86,401,"No"
634,453,210,"Yes"
206,32,227,"Yes"
582,138,270,"No"
262,356,402,"No"
205,68,999,"No"
708,255,11,"Yes"
241,119,428,"Yes"
723,208,968,"Yes"
244,96,714,"No"
190,377,542,"No"
97,326,57,"Yes"
25,74,347,"Yes"
741,413,841,"Yes"
430,314,27,"Yes"
923,357,590,"No"
417,237,82,"No"
854,31,405,"No"
595,181,159,"Yes"
727,153,573,"Yes"
575,454,549,"No"
536,225,895,"No"
405,138,300,"No"
106,84,523,"Yes"
604,208,262,"Yes"
215,462,83,"Yes"
61,210,416,"Yes"
332,365,798,"No"
400,412,392,"No"
203,214,831,"No"
822,185,161,"No"
250,454,157,"Yes"
918,468,81,"Yes"
833,369,157,"No"
233,1,396,"Yes"
605,201,474,"Yes"
735,82,103,"Yes"
159,91,226,"No"
779,339,276,"Yes"
290,93,365,"No"
437,159,737,"No"
603,86,79,"No"
351,292,302,"Yes"
522,2,562,"Yes"
166,7,163,"Yes"
326,398,819,"No"
179,68,776,"Yes"
455,311,675,"Yes"
501,327,851,"Yes"
671,268,122,"No"
552,140,929,"Yes"
453,313,735,"Yes"
381,168,457,"No"
605,395,91,"No"
524,345,253,"No"
906,455,34,"No"
536,293,852,"Yes"
733,292,822,"Yes"
466,226,165,"Yes"
229,222,601,"No"
739,454,968,"No"
300,267,131,"No"
802,62,12,"Yes"
157,383,736,"No"
279,210,853,"No"
786,27,319,"Yes"
500,436,379,"Yes"
800,8,496,"No"
212,488,630,"No"
364,197,471,"Yes"
353,96,918,"No"
172,466,812,"Yes"
868,313,229,"Yes"
970,378,627,"No"
478,497,115,"No"
319,423,155,"No"
894,220,814,"Yes"
17,394,174,"No"
767,361,688,"No"
704,142,298,"Yes"
119,150,954,"Yes"
897,268,724,"No"
564,214,988,"No"
505,334,997,"No"
158,311,91,"No"
212,192,878,"Yes"
1000,19,203,"Yes"
184,289,813,"Yes"
734,133,670,"Yes"
604,496,44,"Yes"
464,353,531,"No"
345,313,640,"Yes"
240,157,294,"No"
221,446,217,"No"
493,317,549,"No"
361,217,938,"No"
162,389,366,"No"
554,422,44,"No"
790,410,535,"No"
413,209,270,"Yes"
601,332,753,"No"
140,266,167,"Yes"
144,34,881,"Yes"
751,116,535,"No"
514,467,456,"Yes"
800,37,715,"Yes"
259,434,411,"Yes"
377,21,805,"No"
873,467,144,"Yes"
256,437,763,"No"
564,111,367,"Yes"
988,187,776,"No"
208,18,790,"Yes"
268,253,469,"No"
836,145,20,"No"
581,176,327,"Yes"
954,388,233,"No"
582,479,952,"Yes"
566,422,417,"Yes"
891,291,536,"Yes"
930,57,47,"Yes"
633,172,772,"No"
896,342,747,"No"
704,160,309,"No"
66,316,317,"No"
686,151,112,"No"
404,438,628,"No"
757,481,992,"No"
275,411,328,"No"
223,296,540,"No"
198,247,122,"Yes"
869,139,5,"Yes"
268,363,749,"Yes"
623,396,541,"Yes"
41,3,627,"No"
336,194,263,"No"
142,461,300,"No"
525,197,270,"Yes"
981,137,716,"Yes"
362,219,23,"Yes"
240,273,876,"Yes"
683,163,902,"Yes"
272,464,226,"Yes"
433,5,209,"No"
992,127,969,"Yes"
950,184,349,"Yes"
166,206,112,"Yes"
933,91,293,"Yes"
949,258,512,"Yes"
973,352,211,"Yes"
109,249,353,"No"
529,294,185,"Yes"
397,462,888,"Yes"
388,236,127,"No"
850,253,634,"Yes"
593,103,491,"Yes"
971,35,437,"No"
225,183,479,"Yes"
781,259,683,"Yes"
255,400,5,"No"
115,28,738,"Yes"
174,293,456,"Yes"
28,490,80,"Yes"
760,111,132,"Yes"
806,161,336,"Yes"
263,57,369,"Yes"
936,38,384,"Yes"
335,215,129,"No"
475,371,306,"No"
323,412,234,"No"
965,240,499,"No"
670,91,846,"Yes"
465,404,799,"No"
761,265,299,"No"
260,308,453,"Yes"
899,432,336,"No"
91,41,63,"No"
614,7,762,"Yes"
736,187,794,"No"
931,343,66,"Yes"
496,146,925,"No"
453,164,854,"Yes"
251,294,796,"No"
667,193,257,"Yes"
618,317,451,"No"
42,419,510,"Yes"
744,235,829,"No"
468,485,901,"No"
1000,206,454,"No"
8,398,171,"Yes"
954,122,582,"No"
845,14,249,"Yes"
146,139,914,"No"
34,373,115,"Yes"
588,21,880,"Yes"
888,335,352,"No"
744,24,642,"No"
114,229,403,"Yes"
516,143,38,"Yes"
463,267,335,"Yes"
918,286,430,"No"
459,347,242,"No"
730,410,178,"No"
456,392,542,"No"
643,332,18,"No"
337,414,439,"No"
932,363,28,"Yes"
999,40,252,"Yes"
180,23,904,"Yes"
530,390,612,"No"
636,330,261,"Yes"
344,194,408,"No"
869,112,813,"No"
860,13,809,"Yes"
252,156,790,"No"
589,216,521,"Yes"
709,341,688,"No"
980,297,500,"Yes"
847,167,925,"No"
594,260,62,"No"
507,116,977,"Yes"
982,319,660,"Yes"
954,400,500,"Yes"
693,227,869,"Yes"
955,423,430,"Yes"
72,324,12,"Yes"
659,127,772,"Yes"
971,400,141,"No"
987,497,10,"Yes"
161,16,662,"No"
966,22,113,"Yes"
195,96,977,"No"
700,85,39,"Yes"
379,229,200,"Yes"
380,244,54,"No"
643,345,818,"Yes"
666,479,161,"No"
413,110,789,"No"
219,97,143,"Yes"
726,363,504,"Yes"
516,164,986,"No"
142,183,926,"No"
979,123,799,"No"
101,325,303,"No"
144,101,841,"No"
519,23,405,"No"
566,27,670,"Yes"
432,485,300,"No"
215,373,471,"Yes"
749,152,154,"Yes"
222,252,376,"Yes"
625,472,527,"Yes"
867,473,956,"Yes"
419,373,837,"Yes"
360,389,688,"No"
489,135,724,"No"
512,62,195,"No"
310,156,640,"Yes"
382,401,468,"Yes"
873,118,21,"Yes"
358,489,369,"No"
316,27,771,"No"
357,368,738,"No"
289,18,115,"Yes"
469,252,446,"Yes"
278,177,918,"No"
615,338,933,"No"
807,154,22,"Yes"
144,496,134,"No"
136,192,336,"No"
34,95,907,"No"
541,92,172,"No"
96,21,905,"Yes"
427,417,569,"No"
475,12,531,"Yes"
941,289,504,"Yes"
478,364,344,"No"
766,137,304,"No"
675,498,256,"Yes"
68,493,403,"No"
586,327,222,"No"
405,306,567,"Yes"
621,324,857,"Yes"
387,30,149,"Yes"
635,252,724,"Yes"
702,357,43,"Yes"
3,22,728,"No"
695,275,238,"Yes"
393,321,697,"No"
241,200,761,"No"
156,429,174,"Yes"
725,47,36,"Yes"
373,447,608,"Yes"
386,314,215,"No"
320,325,239,"Yes"
764,326,1,"No"
11,237,273,"No"
129,201,695,"Yes"
834,151,736,"No"
653,55,292,"Yes"
926,489,597,"No"
996,280,943,"Yes"
175,382,810,"No"
762,6,742,"No"
444,177,280,"Yes"
700,64,433,"No"
16,268,105,"No"
26,303,249,"No"
58,364,240,"No"
166,79,181,"Yes"
571,423,591,"Yes"
370,12,465,"Yes"
287,150,837,"Yes"
617,459,645,"Yes"
319,333,987,"No"
402,166,27,"No"
511,107,499,"Yes"
33,76,907,"No"
270,287,317,"Yes"
790,368,879,"Yes"
442,495,868,"No"
422,136,350,"Yes"
725,335,231,"No"
110,31,681,"No"
135,125,262,"Yes"
71,483,41,"Yes"
280,250,143,"No"
700,386,152,"Yes"
158,28,676,"Yes"
707,159,320,"Yes"
582,224,559,"No"
125,276,799,"No"
422,418,350,"Yes"
974,462,492,"Yes"
534,373,448,"No"
59,271,753,"No"
590,91,457,"No"
989,402,502,"No"
935,479,204,"Yes"
974,189,392,"No"
624,256,127,"No"
672,7,755,"No"
399,439,967,"No"
61,4,36,"Yes"
909,339,378,"Yes"
900,261,187,"Yes"
190,426,766,"No"
272,81,866,"No"
595,401,709,"Yes"
707,48,314,"No"
919,415,724,"No"
291,457,466,"Yes"
721,185,766,"No"
841,369,381,"Yes"
355,266,775,"Yes"
129,392,19,"Yes"
457,6,998,"No"
129,203,110,"No"
306,388,742,"No"
641,231,954,"Yes"
73,422,240,"Yes"
309,267,198,"No"
75,428,149,"Yes"
351,304,428,"Yes"
675,495,244,"No"
926,325,353,"No"
640,421,794,"No"
720,187,51,"Yes"
719,402,854,"No"
478,101,894,"No"
83,125,466,"Yes"
753,286,797,"Yes"
851,28,582,"No"
672,11,238,"Yes"
313,331,167,"No"
387,103,582,"No"
29,431,193,"Yes"
227,101,48,"Yes"
290,445,843,"Yes"
999,279,921,"Yes"
583,352,736,"Yes"
868,69,651,"Yes"
546,406,597,"Yes"
843,460,983,"Yes"
654,15,645,"No"
922,88,669,"Yes"
721,351,80,"Yes"
930,3,215,"Yes"
602,437,239,"No"
374,40,289,"No"
55,301,412,"No"
582,475,992,"No"
704,243,444,"No"
199,44,647,"Yes"
271,74,145,"No"
355,51,625,"Yes"
684,449,159,"Yes"
381,138,892,"No"
330,181,193,"Yes"
328,26,936,"No"
771,326,486,"Yes"
304,134,955,"No"
847,122,238,"Yes"
904,411,940,"Yes"
884,367,395,"Yes"
208,280,643,"No"
924,254,464,"No"
885,346,658,"Yes"
143,465,835,"No"
49,146,158,"Yes"
264,306,382,"No"
744,434,653,"Yes"
303,105,378,"No"
86,257,191,"Yes"
914,381,986,"Yes"
960,11,554,"Yes"
73,126,960,"Yes"
80,306,58,"Yes"
7,233,942,"No"
689,469,580,"No"
234,499,498,"No"
432,429,332,"Yes"
829,145,126,"No"
334,321,282,"No"
195,103,132,"No"
394,306,10,"Yes"
587,167,951,"No"
2,362,872,"No"
243,309,764,"No"
90,21,89,"No"
65,96,9,"No"
453,248,958,"No"
891,30,679,"No"
632,38,271,"Yes"
842,189,241,"No"
684,305,48,"Yes"
841,460,254,"No"
25,49,785,"Yes"
348,452,972,"Yes"
396,490,539,"Yes"
888,213,395,"Yes"
685,303,595,"No"
183,95,22,"No"
222,169,487,"Yes"
748,279,964,"Yes"
73,443,686,"No"
44,237,46,"No"
242,429,879,"No"
859,154,604,"Yes"
571,301,987,"No"
416,35,648,"No"
672,420,302,"Yes"
532,296,702,"Yes"
985,453,998,"No"
236,207,712,"Yes"
634,156,688,"Yes"
152,487,953,"Yes"
175,190,542,"Yes"
375,320,410,"Yes"
339,13,848,"No"
20,237,721,"No"
639,364,156,"No"
130,105,673,"Yes"
250,167,272,"No"
365,188,856,"Yes"
334,76,120,"No"
427,277,899,"No"
42,386,547,"Yes"
958,83,656,"No"
815,271,506,"No"
674,413,905,"No"
432,314,655,"Yes"
88,302,270,"Yes"
163,398,627,"Yes"
136,223,430,"Yes"
603,444,743,"Yes"
335,122,881,"Yes"
412,235,875,"No"
643,402,482,"Yes"
596,227,382,"Yes"
353,233,792,"No"
43,298,784,"No"
609,237,567,"Yes"
467,202,104,"Yes"
262,113,974,"No"
491,122,307,"Yes"
644,18,277,"No"
843,202,785,"Yes"
823,493,832,"No"
35,316,307,"No"
869,230,715,"Yes"
566,378,895,"No"
658,280,740,"No"
818,195,169,"Yes"
988,453,606,"Yes"
595,402,641,"No"
160,280,442,"Yes"
699,83,446,"No"
258,174,68,"No"
853,438,69,"Yes"
716,181,196,"No"
646,299,194,"No"
711,259,531,"Yes"
904,145,245,"Yes"
304,414,898,"No"
398,410,811,"No"
900,138,462,"No"
439,260,709,"Yes"
484,481,317,"No"
202,476,360,"No"
171,27,855,"No"
171,71,139,"No"
461,24,955,"No"
501,292,705,"No"
891,153,871,"Yes"
403,409,20,"No"
461,220,109,"Yes"
571,425,543,"No"
888,391,142,"Yes"
693,244,547,"No"
272,310,430,"No"
185,9,269,"Yes"
691,297,304,"No"
611,114,393,"No"
247,229,773,"No"
704,8,868,"Yes"
159,222,106,"Yes"
533,413,923,"Yes"
369,465,187,"No"
889,135,432,"No"
673,431,34,"Yes"
577,26,523,"Yes"
615,69,616,"Yes"
84,460,179,"Yes"
682,346,808,"Yes"
263,275,860,"No"
778,273,627,"No"
928,42,217,"No"
203,242,218,"No"
361,170,43,"No"
410,4,678,"Yes"
144,446,928,"No"
427,487,400,"Yes"
559,233,813,"Yes"
354,353,993,"No"
253,329,801,"No"
921,70,755,"Yes"
253,485,413,"Yes"
913,122,753,"Yes"
977,45,342,"Yes"
270,457,983,"Yes"
26,488,70,"Yes"
238,418,268,"Yes"
938,448,251,"No"
979,200,37,"Yes"
175,435,735,"No"
154,494,476,"Yes"
513,481,365,"Yes"
698,409,454,"No"
290,200,947,"No"
999,35,366,"No"
855,278,155,"Yes"
145,2,688,"No"
523,2,97,"Yes"
151,245,50,"No"
311,59,847,"No"
932,331,708,"Yes"
766,58,297,"Yes"
38,223,408,"Yes"
418,426,951,"No"
75,6,842,"No"
331,56,823,"No"
617,201,520,"Yes"
591,304,520,"No"
155,328,38,"No"
876,69,992,"Yes"
589,264,145,"No"
864,261,396,"Yes"
316,370,409,"Yes"
652,437,65,"Yes"
67,405,836,"No"
41,369,396,"Yes"
626,481,949,"Yes"
858,7,787,"No"
907,304,694,"No"
283,132,647,"No"
560,482,791,"No"
904,267,108,"Yes"
462,407,927,"Yes"
886,208,358,"Yes"
563,216,970,"No"
178,281,865,"No"
296,39,42,"No"
786,475,535,"No"
399,193,524,"No"
343,420,988,"Yes"
112,88,899,"Yes"
466,39,397,"No"
753,93,285,"No"
917,61,346,"No"
957,156,705,"No"
632,54,176,"Yes"
855,245,167,"No"
406,76,149,"No"
268,95,483,"No"
138,419,359,"Yes"
348,419,839,"Yes"
514,322,776,"Yes"
848,110,754,"No"
136,427,604,"Yes"
953,254,908,"Yes"
358,110,831,"Yes"
89,73,66,"Yes"
278,446,564,"Yes"
881,186,525,"No"
823,300,735,"Yes"
306,61,309,"Yes"
627,232,32,"No"
541,45,55,"Yes"
483,219,530,"No"
621,189,694,"Yes"
271,320,102,"No"
667,373,656,"No"
808,78,477,"No"
501,421,856,"Yes"
675,319,525,"No"
486,162,830,"No"
161,236,125,"Yes"
799,482,57,"Yes"
769,313,425,"Yes"
881,132,428,"No"
516,425,178,"No"
170,52,363,"No"
870,401,367,"Yes"
327,258,36,"No"
819,86,751,"Yes"
308,425,624,"Yes"
495,301,428,"Yes"
79,84,941,"No"
891,144,685,"No"
347,142,749,"No"
20,422,158,"Yes"
787,259,478,"Yes"
956,76,102,"Yes"
181,241,311,"No"
270,274,696,"No"
264,454,403,"No"
505,499,715,"Yes"
213,368,220,"Yes"
834,128,180,"No"
938,85,13,"Yes"
844,2,141,"No"
879,65,849,"No"
314,146,201,"Yes"
558,310,636,"Yes"
602,439,895,"No"
440,46,567,"Yes"
172,81,912,"No"
932,446,514,"Yes"
291,255,32,"Yes"
161,368,191,"Yes"
640,440,877,"No"
272,212,186,"No"
154,65,55,"Yes"
577,251,471,"Yes"
789,74,880,"Yes"
780,107,341,"No"
389,300,674,"No"
70,406,238,"Yes"
161,30,849,"Yes"
549,349,818,"Yes"
675,34,533,"Yes"
51,442,237,"No"
59,347,480,"Yes"
324,94,584,"No"
635,19,685,"No"
944,389,242,"No"
850,244,266,"Yes"
132,402,396,"No"
167,385,483,"Yes"
108,325,510,"No"
120,165,678,"No"
154,7,962,"Yes"
30,384,684,"Yes"
783,299,631,"Yes"
221,261,491,"Yes"
44,341,470,"No"
896,127,587,"Yes"
672,19,80,"Yes"
400,105,279,"Yes"
772,458,297,"Yes"
224,50,523,"Yes"
67,291,911,"Yes"
510,170,23,"Yes"
171,367,954,"No"
873,264,235,"Yes"
191,77,792,"Yes"
489,349,349,"Yes"
547,429,745,"Yes"
317,286,567,"No"
531,228,531,"Yes"
722,128,402,"Yes"
513,84,615,"No"
147,281,388,"No"
738,218,370,"Yes"
592,292,120,"No"
537,238,250,"Yes"
322,142,705,"Yes"
713,161,753,"Yes"
113,373,474,"Yes"
388,445,664,"No"
803,169,782,"No"
443,500,724,"Yes"
826,376,986,"No"
837,218,118,"Yes"
136,202,641,"Yes"
518,63,469,"Yes"
321,470,943,"Yes"
189,330,901,"Yes"
768,102,736,"Yes"
753,29,846,"No"
480,403,1000,"Yes"
336,92,438,"No"
439,215,533,"No"
819,53,216,"No"
399,298,392,"No"
400,111,274,"Yes"
661,20,1000,"No"
190,99,370,"No"
685,93,26,"No"
197,227,728,"Yes"
813,463,195,"No"
579,349,476,"No"
3,478,371,"No"
384,125,166,"No"
95,452,142,"Yes"
17,12,635,"Yes"
963,176,7,"No"
594,85,118,"Yes"
959,241,919,"No"
719,326,347,"Yes"
666,323,206,"Yes"
918,34,395,"Yes"
189,4,329,"No"
944,468,889,"Yes"
631,154,376,"Yes"
160,91,490,"Yes"
324,318,13,"No"
767,494,495,"No"
907,490,179,"Yes"
123,260,922,"Yes"
655,112,150,"Yes"
35,369,903,"No"
348,377,858,"No"
273,277,756,"No"
51,429,267,"No"
675,361,964,"No"
533,85,13,"Yes"
862,44,559,"Yes"
98,193,970,"Yes"
443,384,957,"Yes"
857,109,633,"No"
746,242,357,"Yes"
826,7,607,"Yes"
6,169,673,"No"
294,381,700,"Yes"
824,4,123,"No"
763,476,929,"No"
799,320,320,"No"
45,460,643,"Yes"
32,74,947,"Yes"
963,120,376,"No"
154,346,149,"No"
771,178,418,"Yes"
575,24,249,"No"
978,308,808,"Yes"
628,48,461,"Yes"
771,477,912,"Yes"
791,63,383,"Yes"
144,422,886,"No"
726,108,612,"No"
895,443,977,"No"
417,86,335,"Yes"
555,255,848,"Yes"
587,151,851,"Yes"
957,458,237,"Yes"
101,449,722,"No"
478,78,352,"Yes"
623,301,394,"No"
94,486,698,"Yes"
625,155,789,"No"
153,241,37,"No"
413,196,506,"Yes"
304,66,575,"No"
737,284,626,"Yes"
68,216,70,"No"
729,228,658,"No"
598,231,609,"Yes"
45,81,886,"Yes"
420,285,547,"No"
785,417,441,"No"
662,298,456,"Yes"
964,430,597,"Yes"
371,117,72,"Yes"
566,346,679,"No"
727,93,296,"No"
864,210,908,"Yes"
199,245,285,"No"
599,190,460,"No"
678,66,891,"Yes"
